,id,Mun_Code,Reg_Name,Pro_Name,Mun_Name,water,food,shelter,health,education,work,peace,participation,protect,environment
1344,1344,45646000,REGION IV-A (CALABARZON),QUEZON,TAGKAWAYAN,50.29954469,48.8372093,3.187155524,5.50140896,5.579354299,47.42819248,28.6005272,80.31438313,98.84137717,0.169295076
1345,1345,45647000,REGION IV-A (CALABARZON),QUEZON,CITY OF TAYABAS,34.64972844,63.45123258,3.562551781,59.87083226,6.287477954,44.92205375,11.5990058,93.38337726,97.55602248,91.17642541
1346,1346,45648000,REGION IV-A (CALABARZON),QUEZON,TIAONG,4.519074014,41.16985377,2.275839583,41.9310284,4.938996542,50.23202379,12.69644604,94.88526958,97.19893293,0.022384608
1347,1347,45649000,REGION IV-A (CALABARZON),QUEZON,UNISAN,64.72353193,46.82713348,2.871838834,36.68486207,5.099337748,48.38306629,24.41063009,84.39592323,98.79839285,0.010322681
1348,1348,45801000,REGION IV-A (CALABARZON),RIZAL,ANGONO,21.238539,0,4.809860213,86.25484038,6.771159875,49.65204087,2.239591162,99.33617577,95.97203464,0.006128427
1349,1349,45802000,REGION IV-A (CALABARZON),RIZAL,CITY OF ANTIPOLO,36.63096397,20,9.830574489,89.01925957,7.64625929,51.25487298,0.99707887,99.18043344,96.12898739,45.73565578
1350,1350,45803000,REGION IV-A (CALABARZON),RIZAL,BARAS,20.84673098,72.61146497,0.526973919,87.79409608,6.128802704,49.72800849,0.491246874,98.45743146,98.16017316,45.50297101
1351,1351,45804000,REGION IV-A (CALABARZON),RIZAL,BINANGONAN,4.980430949,55.30726257,1.832179261,93.07036442,7.15995378,50.13862891,2.339684315,98.47470672,97.0241509,0.014235496
1352,1352,45805000,REGION IV-A (CALABARZON),RIZAL,CAINTA,26.04340568,17.39130435,8.991175769,96.16906914,6.957311535,51.15289713,14.76269974,99.44028461,95.88828044,0.011970436
1353,1353,45806000,REGION IV-A (CALABARZON),RIZAL,CARDONA,1.773442696,30.76923077,2.338727555,86.9307963,6.523681859,53.344968,4.311682554,95.45417465,97.88514092,0.003895552
1354,1354,45809000,REGION IV-A (CALABARZON),RIZAL,MORONG,3.417205032,50,2.108126488,83.14963504,6.109912004,46.42695613,3.961237674,98.14346162,97.48614887,0.002824707
1355,1355,45810000,REGION IV-A (CALABARZON),RIZAL,PILILLA,19.00914028,58.77192982,3.099748311,89.84141317,6.527477802,51.95498162,2.357928202,98.96778374,97.78127507,0.637358081
1356,1356,45811000,REGION IV-A (CALABARZON),RIZAL,SAN MATEO,10.67613636,73.68421053,1.960227273,87.84975452,6.290574204,50.31594359,7.403409091,97.52699711,96.89736147,45.54883354
1357,1357,45812000,REGION IV-A (CALABARZON),RIZAL,TANAY,30.87276425,55.19630485,2.787581504,88.81164405,11.85671829,49.07191659,3.678889753,97.99287109,98.00984469,47.3372631
1358,1358,45813000,REGION IV-A (CALABARZON),RIZAL,TAYTAY,22.9682595,4,8.231600977,87.74714564,8.501604542,51.04522995,4.284385537,99.79317088,96.25952667,0.002556522
1359,1359,45814000,REGION IV-A (CALABARZON),RIZAL,TERESA,9.740518962,68.88888889,8.316699933,72.5187633,6.677246094,51.03320381,1.184298071,97.78893602,96.14925115,0.001926515
1360,1360,50502000,REGION V (BICOL REGION),ALBAY,CAMALIG,25.86306515,59.30807249,1.444460494,30.71661581,5.337003222,45.62729965,37.47652752,94.46748811,98.06191682,91.13157159
1361,1361,50503000,REGION V (BICOL REGION),ALBAY,DARAGA (LOCSIN),14.75766927,34.24209378,2.019422763,29.44129368,4.953334851,45.85298742,51.14812126,96.6913466,97.89486157,91.06682343
1362,1362,50504000,REGION V (BICOL REGION),ALBAY,GUINOBATAN,18.32301833,46.16963064,2.618424185,22.24881296,4.624105012,48.16814357,45.30468936,93.5007634,98.48471971,91.16403501
1363,1363,50505000,REGION V (BICOL REGION),ALBAY,JOVELLAR,29.1643454,38.01827126,1.002785515,26.98510818,4.243452958,46.72570893,40.75208914,90.00247617,98.79913968,0.005899806
1364,1364,50507000,REGION V (BICOL REGION),ALBAY,LIBON,15.12970257,74.62203024,1.840282494,29.90190125,6.041004276,48.67013404,43.67105799,93.00586326,98.8945352,45.50570262
1365,1365,50508000,REGION V (BICOL REGION),ALBAY,CITY OF LIGAO,11.02512612,42.71926144,1.209776167,28.90537006,5.050179356,49.21998144,47.49963266,93.69043173,98.76210738,91.22668729
1366,1366,50510000,REGION V (BICOL REGION),ALBAY,MALINAO,11.74278718,64.24923391,2.246353668,49.54970192,5.545087483,48.63756699,57.34057277,,98.67773338,0.084773937
1367,1367,50512000,REGION V (BICOL REGION),ALBAY,OAS,14.10894824,65.94746717,1.161913385,28.25451974,5.570155759,50.54843743,47.34419798,91.18880791,98.90181549,45.56664736
1368,1368,50513000,REGION V (BICOL REGION),ALBAY,PIO DURAN,19.04658012,37.44380218,1.199956365,12.79184127,3.788868565,46.61699155,56.11432312,90.92176218,99.0440186,45.50174328
1369,1369,50514000,REGION V (BICOL REGION),ALBAY,POLANGUI,16.94175678,57.25685786,0.910643142,52.06839709,4.674941221,51.09814964,39.50547018,94.4093875,98.66471702,45.52585628
1370,1370,50517000,REGION V (BICOL REGION),ALBAY,CITY OF TABACO,20.09371773,49.82935154,2.382654277,59.97312452,4.465737925,50.00841852,52.38265428,94.79862065,98.29234769,45.58378825
1371,1371,50518000,REGION V (BICOL REGION),ALBAY,TIWI,6.789646513,49.77728285,2.878114738,61.45532308,5.24149517,46.70444033,55.2057176,95.37785871,98.42996988,0.057402743
1372,1372,51601000,REGION V (BICOL REGION),CAMARINES NORTE,BASUD,65.03067485,27.30794061,1.414799048,20.10914122,4.853715951,45.38139938,27.18167021,86.38857059,98.33239876,0.070055535
1373,1373,51602000,REGION V (BICOL REGION),CAMARINES NORTE,CAPALONGA,59.21445639,59.01350558,1.448626045,28.54010758,6.013363029,46.36193582,30.86917563,86.2393295,99.12395273,0.012864177
1374,1374,51603000,REGION V (BICOL REGION),CAMARINES NORTE,DAET (Capital),11.94827101,28.69198312,2.973010964,46.2676189,4.713295526,49.93870227,17.85915097,95.96465615,97.40073856,0
1375,1375,51604000,REGION V (BICOL REGION),CAMARINES NORTE,SAN LORENZO RUIZ (IMELDA),26.13559322,30,0.847457627,18.20237422,4.237550263,44.70755129,22.27118644,90.40745218,98.69871293,0.02161051
1376,1376,51605000,REGION V (BICOL REGION),CAMARINES NORTE,JOSE PANGANIBAN,49.88129557,41.30952381,3.637442768,24.69995861,6.222971487,47.96063812,37.9938952,92.15278593,98.85812975,0.06486209
1377,1377,51606000,REGION V (BICOL REGION),CAMARINES NORTE,LABO,39.4106719,48.80752435,0.794715657,25.83609987,7.155818173,45.70411879,19.64082981,91.00592071,98.72498883,0.028049281
1378,1378,51607000,REGION V (BICOL REGION),CAMARINES NORTE,MERCEDES,32.13299132,51.45385588,1.400947119,18.49620484,6.495319428,45.72028981,33.0011839,93.80224622,98.70773588,0.059605801
1379,1379,51608000,REGION V (BICOL REGION),CAMARINES NORTE,PARACALE,45.09007418,34.9,2.419639703,35.02914871,9.079137787,48.57318285,13.4404804,92.92802921,98.90416111,0.102437561
1380,1380,51609000,REGION V (BICOL REGION),CAMARINES NORTE,SAN VICENTE,16.34189548,27.24637681,1.372896368,28.83664521,5.016583748,49.85087346,8.28166519,91.69873028,98.50904194,0.022017363
1381,1381,51610000,REGION V (BICOL REGION),CAMARINES NORTE,SANTA ELENA,52.02111226,40,1.840885685,45.39492821,4.803253462,47.89490996,22.70854789,90.81302408,98.9604276,0.016085681
1382,1382,51611000,REGION V (BICOL REGION),CAMARINES NORTE,TALISAY,17.38375458,27.86516854,2.681844492,36.29200836,5.220736399,46.83301344,13.2548717,91.51735614,97.92577687,0
1383,1383,51612000,REGION V (BICOL REGION),CAMARINES NORTE,VINZONS,37.72489182,63.74903176,2.083807789,26.94355452,6.904761905,46.59111286,23.87838761,90.91640796,98.5903185,0.000610044
1384,1384,51701000,REGION V (BICOL REGION),CAMARINES SUR,BAAO,17.14686623,63.73858046,1.571562208,67.48922698,5.112703389,49.30290479,40.46772685,94.31507266,97.83513739,45.51881825
1385,1385,51702000,REGION V (BICOL REGION),CAMARINES SUR,BALATAN,12.85688952,59.89782886,2.21670509,25.56371518,6.005414718,45.74660153,45.1675829,,98.85841795,45.50032316
1386,1386,51703000,REGION V (BICOL REGION),CAMARINES SUR,BATO,7.970320728,63.97174254,2.740545716,46.54342085,4.991695078,51.45291832,45.23695548,,98.59110085,45.50753016
1387,1387,51704000,REGION V (BICOL REGION),CAMARINES SUR,BOMBON,8.170391061,72.02072539,1.25698324,32.73660838,4.815133276,45.77579646,36.83659218,,98.32243217,0.032361053
1388,1388,51705000,REGION V (BICOL REGION),CAMARINES SUR,BUHI,15.62325321,72.07756233,1.79569592,51.02303561,7.179950327,49.80279126,51.66992733,90.92950406,98.55732825,45.65085819
1389,1389,51706000,REGION V (BICOL REGION),CAMARINES SUR,BULA,15.9210426,60.61971831,1.242283363,48.00313793,7.280329935,47.98769371,35.1573813,,98.79302895,45.51871432
1390,1390,51707000,REGION V (BICOL REGION),CAMARINES SUR,CABUSAO,36.09680742,54.27631579,2.445932029,36.1265629,7.367514003,44.33902089,56.6168898,93.73362746,98.78784584,0.004769762
1391,1391,51708000,REGION V (BICOL REGION),CAMARINES SUR,CALABANGA,18.12524825,48.96247241,1.880047663,41.69969118,5.691144708,49.44886519,40.44088442,90.50578135,98.72821649,0.119387903
1392,1392,51709000,REGION V (BICOL REGION),CAMARINES SUR,CAMALIGAN,5.300859599,45.52845528,1.193887297,14.58780849,4.012278009,47.06597098,47.42120344,93.74055687,97.59011158,0.031448935
1393,1393,51710000,REGION V (BICOL REGION),CAMARINES SUR,CANAMAN,26.63376111,79.61859356,3.652517275,21.3566385,4.258150366,46.45134127,47.6011846,89.30116932,98.05612394,0.051366138
1394,1394,51712000,REGION V (BICOL REGION),CAMARINES SUR,DEL GALLEGO,41.88278538,64.30921053,3.389830508,72.41023436,8.914153897,54.2841272,48.31529508,85.86826347,98.94167263,0.023035849
1395,1395,51713000,REGION V (BICOL REGION),CAMARINES SUR,GAINZA,10.22672455,65.28301887,1.64013507,39.66485507,5.573248408,42.96907216,39.65267728,92.86094832,98.3750666,0.011944454
1396,1396,51714000,REGION V (BICOL REGION),CAMARINES SUR,GARCHITORENA,49.7149597,64.28571429,5.995675251,43.5071521,5.65397663,53.68671828,43.83723216,82.58422806,99.41869853,0.060564728
1397,1397,51715000,REGION V (BICOL REGION),CAMARINES SUR,GOA,25.78938529,65.2615732,1.813906617,50.78898412,6.558556202,49.19884851,31.33187773,93.09407974,98.44727365,0.031934581
1398,1398,51716000,REGION V (BICOL REGION),CAMARINES SUR,IRIGA CITY,15.58669995,39.3442623,2.468225148,54.86315741,5.977784274,49.2403853,30.13504312,95.74612776,97.5545156,45.52821118
1399,1399,51718000,REGION V (BICOL REGION),CAMARINES SUR,LIBMANAN,14.80053253,68.53721531,1.505761374,49.13359523,6.173687424,45.35738827,43.85070927,86.47765599,98.76467125,45.53161643
1400,1400,51719000,REGION V (BICOL REGION),CAMARINES SUR,LUPI,30.01900863,51.69946333,4.825266852,49.12662398,6.942469295,47.44093533,36.90598041,88.75866571,99.11035397,0.002603724
1401,1401,51720000,REGION V (BICOL REGION),CAMARINES SUR,MAGARAO,13.19981793,61.55462185,1.638598088,37.49836509,6.563706564,44.43686938,29.83614019,95.26046114,97.96450533,0.05164308
1402,1402,51721000,REGION V (BICOL REGION),CAMARINES SUR,MILAOR,3.447669305,64.51149425,2.321899736,39.43011562,4.650132861,44.53108535,44.04573439,92.67736758,97.929374,0.041138095
1403,1403,51722000,REGION V (BICOL REGION),CAMARINES SUR,MINALABAC,9.069681701,54.17730755,1.007742411,61.16905337,5.69626395,44.15012657,40.80127811,88.98713826,98.60278679,0.01512095
1404,1404,51723000,REGION V (BICOL REGION),CAMARINES SUR,NABUA,6.702849389,41.86864738,1.906377205,37.95039716,4.034920813,51.64746389,34.68792402,93.55424523,98.06257005,45.54362107
1405,1405,51724000,REGION V (BICOL REGION),CAMARINES SUR,NAGA CITY,5.854718125,51.39534884,4.536269954,66.13364202,14.77943362,52.68443853,19.31703374,97.32427115,97.19596129,0.14467685
1406,1406,51725000,REGION V (BICOL REGION),CAMARINES SUR,OCAMPO,17.83855608,56.05095541,2.912191341,19.0358653,8.435622878,45.64083071,55.19875983,90.40483999,98.64152915,0.175145085
1407,1407,51726000,REGION V (BICOL REGION),CAMARINES SUR,PAMPLONA,10.16349978,57.56929638,1.590808661,54.62922841,5.916876273,44.47984921,34.29076447,,98.41714757,0.009517848
1408,1408,51727000,REGION V (BICOL REGION),CAMARINES SUR,PASACAO,16.57410432,53.70741483,1.306762496,50.1943142,6.041860859,46.66576354,43.36273549,93.48256245,98.72132151,45.53650185
1409,1409,51729000,REGION V (BICOL REGION),CAMARINES SUR,PRESENTACION (PARUBCAN),6.708860759,82.0754717,3.291139241,44.24749636,5.744452398,49.88826385,52.2278481,92.16993713,99.1484371,0.013663711
1410,1410,51730000,REGION V (BICOL REGION),CAMARINES SUR,RAGAY,36.50004287,47.3358706,0.986024179,50.5845633,6.735677822,45.21994623,34.15073309,87.34939759,98.85594531,0.027010239
1411,1411,51731000,REGION V (BICOL REGION),CAMARINES SUR,SAGÌÔAY,28.21930087,47.62253109,4.586196594,47.13297011,6.278908418,49.99759534,51.9868539,91.96433741,99.12290859,0.234843527
1412,1412,51732000,REGION V (BICOL REGION),CAMARINES SUR,SAN FERNANDO,9.333333333,59.60591133,1.072463768,46.49634413,5.579450418,45.28509254,43.69565217,92.5265188,98.3578195,0.009537583
1413,1413,51733000,REGION V (BICOL REGION),CAMARINES SUR,SAN JOSE,21.43967476,74.87636004,1.375104628,30.59466582,4.812218851,50.25779058,21.45163219,88.74036876,98.42699948,0.000481294
1414,1414,51734000,REGION V (BICOL REGION),CAMARINES SUR,SIPOCOT,36.13150086,57.40863787,2.405122599,52.67913164,7.235407312,42.47418635,31.72731532,90.29373217,98.76031146,0.0112162
1415,1415,51735000,REGION V (BICOL REGION),CAMARINES SUR,SIRUMA,62.74101094,56.87103594,1.667535175,47.36705172,7.251531318,51.08144643,31.47472642,83.88313443,99.41048535,0.003844331
1416,1416,51736000,REGION V (BICOL REGION),CAMARINES SUR,TIGAON,23.49658424,55.59529893,0.865967478,48.40156597,6.478578892,47.83049344,29.9239873,93.85403097,98.70096975,0.046651189
1417,1417,51737000,REGION V (BICOL REGION),CAMARINES SUR,TINAMBAC,45.36866359,64.57367107,2.380952381,56.44916766,6.844316674,50.24666996,47.87250384,90.33179423,99.43755194,0.10968928
1418,1418,133901000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",TONDO I / II,20.63363717,,7.466291427,78.95598503,10.32466725,54.64854997,3.294199185,95.94110207,97.08725408,45.68183009
1419,1419,141102000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,BAGUIO CITY,29.43893165,32.64248705,1.847352314,30.27917057,5.450503054,45.66326223,0.764165817,96.818526,96.77559459,0.375657619
1420,1420,52006000,REGION V (BICOL REGION),CATANDUANES,PANDAN,12.4032882,47.81144781,2.417794971,41.92388236,4.365519793,46.65806081,7.49516441,89.18659137,99.21721125,0.001875877
1421,1421,52007000,REGION V (BICOL REGION),CATANDUANES,PANGANIBAN (PAYO),18.89838557,76.8722467,2.991452991,35.99212211,5.506993007,49.91964938,7.644824311,83.9776031,98.99692238,0.001982207
1422,1422,12926000,REGION I (ILOCOS REGION),ILOCOS SUR,SANTA MARIA,1.299212598,66.4,5.295275591,78.46997031,13.7254902,43.48980253,9.586614173,87.17720392,98.26193068,0.028014853
1423,1423,21526000,REGION II (CAGAYAN VALLEY),CAGAYAN,SANTO NIÌÔO (FAIRE),55.76985943,55.51382724,0.653808434,32.50775194,8.293135436,42.27906196,0.310559006,84.58062383,98.69209008,0.194615949
1424,1424,21527000,REGION II (CAGAYAN VALLEY),CAGAYAN,SOLANA,6.694864048,52.0263902,1.190332326,30.69950045,8.356331429,44.66271875,1.577039275,88.59300381,98.46427965,0.045468705
1425,1425,54120000,REGION V (BICOL REGION),MASBATE,SAN PASCUAL,35.47089947,80.00801282,1.301587302,35.83075867,7.472846872,42.99202461,33.21693122,93.32828378,99.59292111,45.51028034
1426,1426,56207000,REGION V (BICOL REGION),SORSOGON,DONSOL,26.36344927,76.09034268,1.317143445,35.03491549,5.101716465,51.0843836,44.52562256,93.06908126,99.20045329,45.49958289
1427,1427,56213000,REGION V (BICOL REGION),SORSOGON,PILAR,37.49561557,60.38923869,1.234654507,25.19807623,4.191919192,45.13997566,41.24166959,87.38265115,98.67630492,0.311190457
1428,1428,133902000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",BINONDO,42.82945736,,26.1627907,69.05660377,10.78838174,46.89863843,6.395348837,96.71142608,95.95898004,2.753996348
1429,1429,133903000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",QUIAPO,22.2189781,,9.489051095,81.11033029,13.68527236,53.03843676,2.423357664,95.70803718,96.57279303,3.157468512
1430,1430,133904000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SAN NICOLAS,34.47515686,,14.07495337,79.87708087,12.41677164,53.53200179,14.65151772,98.44122741,98.32826395,2.961876372
1431,1431,133905000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA CRUZ,22.39448751,,10.43066322,83.28467153,12.30092205,53.62014351,2.075796727,96.41938166,96.23580674,15.36702027
1432,1432,133906000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SAMPALOC,14.23919949,,7.000476493,78.28002352,7.753832482,55.02336772,3.907242694,95.67393618,95.22764776,35.65293621
1433,1433,133907000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SAN MIGUEL,24.26246185,,6.307222787,79.62079927,19.75540922,56.67221914,3.763987792,95.57465775,97.01099404,2.466561221
1434,1434,133908000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",ERMITA,35.09369676,,14.48040886,71.82417582,14.13721414,47.96747967,10.90289608,,93.85156324,1.686833998
1435,1435,133909000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",INTRAMUROS,58.31353919,,16.98337292,81.31357164,8.592592593,52.73522976,0.950118765,,94.65880371,0.915502053
1436,1436,133910000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",MALATE,17.12891322,,6.868229973,78.89053336,10.14350546,56.63556033,3.082966314,89.19419911,95.3710149,2.069387989
1437,1437,133911000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PACO,14.32634198,,7.394241024,72.75433445,8.819564799,55.22663649,3.234980448,96.82938502,96.18751971,3.7160074
1438,1438,133912000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PANDACAN,12.36786469,,13.44416683,74.35999646,8.556436068,54.14875602,2.450509322,95.21920846,96.26909216,3.84178368
1439,1439,133913000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PORT AREA,43.003003,,20.29279279,78.63956938,12.97824456,51.88318698,9.677177177,,98.14209943,0.969569461
1440,1440,133914000,NATIONAL CAPITAL REGION (NCR),"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,11.97911938,,7.049477985,79.92126417,9.370470077,53.73790533,3.499773037,96.26797824,96.20609259,6.91789114
1441,1441,137401000,NATIONAL CAPITAL REGION (NCR),"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,4.483278723,,10.57367244,75.8706052,7.756096057,53.5544853,3.170021324,98.2028534,95.53324566,1.894384657
1442,1442,137402000,NATIONAL CAPITAL REGION (NCR),"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,8.037922506,,4.482687552,63.72251905,7.765322217,54.01488009,17.27638087,99.10864215,95.53024908,45.49931616
1443,1443,137403000,NATIONAL CAPITAL REGION (NCR),"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,12.14299225,,5.05768867,65.80888379,8.587568508,53.6479605,6.894268962,99.11545081,95.40566662,45.77761449
1444,1444,137404000,NATIONAL CAPITAL REGION (NCR),"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,12.44232702,,12.67903324,72.97778897,8.765029981,52.98121427,5.771163942,99.04521992,96.08779081,50.08933641
1445,1445,137405000,NATIONAL CAPITAL REGION (NCR),"NCR, SECOND DISTRICT (Not a Province)",CITY OF SAN JUAN,6.759813706,,7.46506986,65.87352284,6.25,53.25354244,6.081170991,98.80586021,95.04583402,1.943212726
1446,1446,137501000,NATIONAL CAPITAL REGION (NCR),"NCR, THIRD DISTRICT (Not a Province)",CALOOCAN CITY,18.91539114,,9.282683134,75.03296966,9.091561939,54.99988787,2.25760192,99.00222549,96.83587777,19.8622494
1447,1447,137502000,NATIONAL CAPITAL REGION (NCR),"NCR, THIRD DISTRICT (Not a Province)",CITY OF MALABON,20.06997001,,12.14122519,63.01928582,9.816083381,52.41522922,7.700271312,98.65645305,96.07961152,1.495613015
1448,1448,137503000,NATIONAL CAPITAL REGION (NCR),"NCR, THIRD DISTRICT (Not a Province)",CITY OF NAVOTAS,25.96808644,,12.99660761,56.89687294,9.14818286,50.19094659,5.616283453,98.56690623,95.90230924,1.224693553
1449,1449,137504000,NATIONAL CAPITAL REGION (NCR),"NCR, THIRD DISTRICT (Not a Province)",CITY OF VALENZUELA,23.48799841,,4.224162208,67.31898672,5.734614138,51.39030619,7.010452731,98.71539049,95.66327435,0.745281914
1450,1450,137601000,NATIONAL CAPITAL REGION (NCR),"NCR, FOURTH DISTRICT (Not a Province)",CITY OF LAS PIÌÔAS,23.46712114,,12.92750182,57.05374422,8.357392207,51.3973924,3.933208226,99.61113545,96.00861955,0.128560684
1451,1451,137602000,NATIONAL CAPITAL REGION (NCR),"NCR, FOURTH DISTRICT (Not a Province)",CITY OF MAKATI,10.15362882,,5.724880805,57.79992745,7.918976036,55.41240217,3.026664312,98.99998023,93.66651676,47.00413569
1452,1452,137603000,NATIONAL CAPITAL REGION (NCR),"NCR, FOURTH DISTRICT (Not a Province)",CITY OF MUNTINLUPA,21.67027804,,9.100666248,65.47841849,7.13223699,52.08688918,5.556793099,99.35521467,96.23990851,45.51068617
1453,1453,137604000,NATIONAL CAPITAL REGION (NCR),"NCR, FOURTH DISTRICT (Not a Province)",CITY OF PARAÌÔAQUE,20.50632911,,11.74804099,78.10313101,8.938166311,52.56387727,3.815551537,99.43338148,95.74165468,0.401381314
1454,1454,137605000,NATIONAL CAPITAL REGION (NCR),"NCR, FOURTH DISTRICT (Not a Province)",PASAY CITY,15.37115721,,11.22636008,79.60133331,8.919034127,52.65161695,5.434058152,94.42766529,95.91114035,7.200461201
1455,1455,137606000,NATIONAL CAPITAL REGION (NCR),"NCR, FOURTH DISTRICT (Not a Province)",PATEROS,18.59048724,,9.672273782,33.33871332,6.29957291,51.68973747,5.945475638,98.24422464,96.33302005,0.10973875
1456,1456,137607000,NATIONAL CAPITAL REGION (NCR),"NCR, FOURTH DISTRICT (Not a Province)",TAGUIG CITY,22.85208272,,6.960074747,70.91374956,8.744331946,51.59785669,3.578351392,98.68892989,94.35080171,45.54918232
1457,1457,141101000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,ATOK,95.7080442,46.41909814,0.179902339,32.29777257,34.48081264,34.25831636,0.899511694,92.95609622,98.88651617,7.988395883
1458,1458,141103000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,BAKUN,19.22835634,58.51206434,0.501882058,1.607355935,5.733558179,26.12483345,0.784190715,91.65852706,99.07534024,62.91126102
1459,1459,141104000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,BOKOD,39.68858131,42.48554913,0.553633218,33.23152108,4.671078241,42.21834442,0.103806228,,98.80779296,52.33466371
1460,1460,141105000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,BUGUIAS,29.16712999,34.24491772,0.400311353,25.37412534,7.278279679,27.34778889,0.467029912,94.25126642,99.09001307,48.2069901
1461,1461,141106000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,ITOGON,51.88784451,48.48484848,1.115182412,38.38144973,8.586504637,48.98872034,0.987732993,95.87923466,98.62754931,100
1462,1462,141107000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,KABAYAN,6.283602151,41.89985272,0.268817204,46.25096444,7.476954592,28.53499286,0.100806452,91.69243745,99.16120577,51.67060681
1463,1463,141108000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,KAPANGAN,66.05876393,35.90792839,0.683890578,45.9868671,45.08816121,37.18239564,0.202634245,89.46692357,98.53829864,48.48855526
1464,1464,141109000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,KIBUNGAN,93.86126458,64.13994169,0.644567219,5.007535279,48.91003991,25.81007871,0.122774708,92.98489321,99.42169789,3.290211052
1465,1465,141110000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,LA TRINIDAD (Capital),29.02046784,42.24719101,1.160453216,16.04418393,6.776159488,42.66311829,0.667032164,98.25064081,97.88977256,1.678459299
1466,1466,141111000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,MANKAYAN,7.166819152,18.1736795,0.625190607,51.46738341,48.68907563,44.06477733,0.182982617,97.59597638,98.5564487,45.93947764
1467,1467,141112000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,SABLAN,17.80597626,33.38983051,1.064265248,17.5513543,7.977475364,35.23725835,0.32746623,92.75899673,98.62093044,62.95567825
1468,1468,141113000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,TUBA,44.41617568,22.96072508,1.298875201,12.3123476,6.856235566,38.37532618,1.981788966,96.16801278,98.59805238,54.66519884
1469,1469,141114000,CORDILLERA ADMINISTRATIVE REGION (CAR),BENGUET,TUBLAY,18.29462297,16.06334842,0.540884505,10.56328234,44.57242583,29.96116698,1.972637607,90.4650123,98.79834563,6.287246217
1470,1470,142701000,CORDILLERA ADMINISTRATIVE REGION (CAR),IFUGAO,BANAUE,8.794788274,93.56978821,2.578718784,39.53316434,12.76005548,42.07511139,1.302931596,93.03933691,99.04288261,45.75765586
1471,1471,142702000,CORDILLERA ADMINISTRATIVE REGION (CAR),IFUGAO,HUNGDUAN,2.903405918,95.46178344,1.005025126,18.44613343,7.080610022,33.42939481,0.781686209,90.40425532,98.96808511,46.85919881
1472,1472,142703000,CORDILLERA ADMINISTRATIVE REGION (CAR),IFUGAO,KIANGAN,33.50746269,96.71201814,1.791044776,47.00419413,6.489361702,42.72555765,3.320895522,85.37658376,98.92215569,0.151228514
1473,1473,142704000,CORDILLERA ADMINISTRATIVE REGION (CAR),IFUGAO,LAGAWE (Capital),15.49919485,84.22131148,1.409017713,85.67789647,5.856515373,36.14873184,1.690821256,80.40655873,98.82066932,45.6802014
1474,1474,142705000,CORDILLERA ADMINISTRATIVE REGION (CAR),IFUGAO,LAMUT,15.96778015,54.40789474,0.900260602,33.21698948,5.877114871,36.02098884,1.776830135,85.91716444,98.66687765,45.53398342
